,Year,Ceremony,Award,Winner,Name,Film
5583,1977,50,Best Picture,1,"Charles H. Joffe, Producer",Annie Hall 
5584,1977,50,Best Picture,0,"Ray Stark, Producer",The Goodbye Girl 
5585,1977,50,Best Picture,0,"Richard Roth, Producer",Julia 
5586,1977,50,Best Picture,0,"Gary Kurtz, Producer",Star Wars 
5587,1977,50,Best Picture,0,"Herbert Ross and Arthur Laurents, Producers",The Turning Point 
5588,1977,50,Short Film (Animated),0,The Bead Game ,"Ishu Patel, Producer"
5589,1977,50,Short Film (Animated),0,The Doonesbury Special ,"John Hubley, Faith Hubley and Garry Trudeau, Producers"
5590,1977,50,Short Film (Animated),0,Jimmy the C ,"James Picker, Robert Grossman and Craig Whitaker, Producers"
5591,1977,50,Short Film (Animated),1,The Sand Castle ,"Co Hoedeman, Producer"
5592,1977,50,Short Film (Live Action),0,The Absent-Minded Waiter ,"William E. McEuen, Producer"
5593,1977,50,Short Film (Live Action),0,Floating Free ,"Jerry Butts, Producer"
5594,1977,50,Short Film (Live Action),1,I'll Find a Way ,"Beverly Shaffer and Yuki Yoshida, Producers"
5595,1977,50,Short Film (Live Action),0,Notes on the Popular Arts ,"Saul Bass, Producer"
5596,1977,50,Short Film (Live Action),0,Spaceborne ,"Philip Dauber, Producer"
5597,1977,50,Sound,0,Close Encounters of the Third Kind ,"Robert Knudson, Robert J. Glass, Don MacDougall, Gene S. Cantamessa"
5598,1977,50,Sound,0,The Deep ,"Walter Goss, Dick Alexander, Tom Beckert, Robin Gregory"
5599,1977,50,Sound,0,Sorcerer ,"Robert Knudson, Robert J. Glass, Richard Tyler, Jean-Louis Ducarme"
5600,1977,50,Sound,1,Star Wars ,"Don MacDougall, Ray West, Bob Minkler, Derek Ball"
5601,1977,50,Sound,0,The Turning Point ,"Theodore Soderberg, Paul Wells, Douglas O. Williams, Jerry Jost"
5602,1977,50,Visual Effects,0,Close Encounters of the Third Kind ,"Roy Arbogast, Douglas Trumbull, Matthew Yuricich, Gregory Jein, Richard Yuricich"
5603,1977,50,Visual Effects,1,Star Wars ,"John Stears, John Dykstra, Richard Edlund, Grant McCune, Robert Blalack"
5604,1977,50,Writing (Adapted Screenplay),0,Peter Shaffer,Equus 
5605,1977,50,Writing (Adapted Screenplay),0,"Gavin Lambert, Lewis John Carlino",I Never Promised You a Rose Garden 
5606,1977,50,Writing (Adapted Screenplay),1,Alvin Sargent,Julia 
5607,1977,50,Writing (Adapted Screenplay),0,Larry Gelbart,"Oh, God! "
5608,1977,50,Writing (Adapted Screenplay),0,"Luis Bu̱uel, Jean-Claude Carri̬re",That Obscure Object of Desire 
5609,1977,50,Writing (Original Screenplay),1,"Woody Allen, Marshall Brickman",Annie Hall 
5610,1977,50,Writing (Original Screenplay),0,Neil Simon,The Goodbye Girl 
5611,1977,50,Writing (Original Screenplay),0,Robert Benton,The Late Show 
5612,1977,50,Writing (Original Screenplay),0,George Lucas,Star Wars 
5613,1977,50,Writing (Original Screenplay),0,Arthur Laurents,The Turning Point 
5614,1977,50,Special Achievement Award,1,"Benjamin Burtt, Jr.",Star Wars
5615,1977,50,Special Achievement Award (Sound Effects Editing),1,Close Encounters of the Third Kind ,Frank E. Warner
5616,1977,50,Jean Hersholt Humanitarian Award,1,Charlton Heston,
5617,1977,50,Honorary Award,1,Margaret Booth,
5618,1977,50,Irving G. Thalberg Memorial Award,1,Walter Mirisch,
5619,1977,50,Medal of Commendation,1,Gordon E. Sawyer,
5620,1977,50,Medal of Commendation,1,Sidney Paul Solow,
5621,1978,51,Actor in a Leading Role,0,Warren Beatty,Heaven Can Wait
5622,1978,51,Actor in a Leading Role,0,Gary Busey,The Buddy Holly Story
5623,1978,51,Actor in a Leading Role,0,Robert De Niro,The Deer Hunter
5624,1978,51,Actor in a Leading Role,0,Laurence Olivier,The Boys from Brazil
5625,1978,51,Actor in a Leading Role,1,Jon Voight,Coming Home
5626,1978,51,Actor in a Supporting Role,0,Bruce Dern,Coming Home
5627,1978,51,Actor in a Supporting Role,0,Richard Farnsworth,Comes a Horseman
5628,1978,51,Actor in a Supporting Role,0,John Hurt,Midnight Express
5629,1978,51,Actor in a Supporting Role,1,Christopher Walken,The Deer Hunter
5630,1978,51,Actor in a Supporting Role,0,Jack Warden,Heaven Can Wait
5631,1978,51,Actress in a Leading Role,0,Ingrid Bergman,Autumn Sonata
5632,1978,51,Actress in a Leading Role,0,Ellen Burstyn,"Same Time, Next Year"
5633,1978,51,Actress in a Leading Role,0,Jill Clayburgh,An Unmarried Woman
5634,1978,51,Actress in a Leading Role,1,Jane Fonda,Coming Home
5635,1978,51,Actress in a Leading Role,0,Geraldine Page,Interiors
5636,1978,51,Actress in a Supporting Role,0,Dyan Cannon,Heaven Can Wait
5637,1978,51,Actress in a Supporting Role,0,Penelope Milford,Coming Home
5638,1978,51,Actress in a Supporting Role,1,Maggie Smith,California Suite
5639,1978,51,Actress in a Supporting Role,0,Maureen Stapleton,Interiors
5640,1978,51,Actress in a Supporting Role,0,Meryl Streep,The Deer Hunter
5641,1978,51,Art Direction,0,The Brink's Job ,"Art Direction: Dean Tavoularis, Angelo Graham; Set Decoration: George R. Nelson, Bruce Kay"
5642,1978,51,Art Direction,0,California Suite ,Art Direction: Albert Brenner; Set Decoration: Marvin March
5643,1978,51,Art Direction,1,Heaven Can Wait ,"Art Direction: Paul Sylbert, Edwin O'Donovan; Set Decoration: George Gaines"
5644,1978,51,Art Direction,0,Interiors ,Art Direction: Mel Bourne; Set Decoration: Daniel Robert
5645,1978,51,Art Direction,0,The Wiz ,"Art Direction: Tony Walton, Philip Rosenberg; Set Decoration: Edward Stewart, Robert Drumheller"
5646,1978,51,Cinematography,1,Days of Heaven ,Nestor Almendros
5647,1978,51,Cinematography,0,The Deer Hunter ,Vilmos Zsigmond
5648,1978,51,Cinematography,0,Heaven Can Wait ,William A. Fraker
5649,1978,51,Cinematography,0,"Same Time, Next Year ",Robert Surtees
5650,1978,51,Cinematography,0,The Wiz ,Oswald Morris
5651,1978,51,Costume Design,0,Caravans ,Renie Conley
5652,1978,51,Costume Design,0,Days of Heaven ,Patricia Norris
5653,1978,51,Costume Design,1,Death on the Nile ,Anthony Powell
5654,1978,51,Costume Design,0,The Swarm ,Paul Zastupnevich
5655,1978,51,Costume Design,0,The Wiz ,Tony Walton
5656,1978,51,Director,0,Hal Ashby,Coming Home 
5657,1978,51,Director,1,Michael Cimino,The Deer Hunter 
5658,1978,51,Director,0,"Warren Beatty, Buck Henry",Heaven Can Wait 
5659,1978,51,Director,0,Woody Allen,Interiors 
5660,1978,51,Director,0,Alan Parker,Midnight Express 
5661,1978,51,Documentary (Feature),0,The Lovers' Wind ,"Albert Lamorisse, Producer"
5662,1978,51,Documentary (Feature),0,Mysterious Castles of Clay ,"Alan Root, Producer"
5663,1978,51,Documentary (Feature),0,Raoni ,"Jean-Pierre Dutilleux, Barry Williams and Michel Gast, Producers"
5664,1978,51,Documentary (Feature),1,Scared Straight! ,"Arnold Shapiro, Producer"
5665,1978,51,Documentary (Feature),0,With Babies and Banners: Story of the Women's Emergency Brigade ,"Anne Bohlen, Lyn Goldfarb and Lorraine Gray, Producers"
5666,1978,51,Documentary (Short Subject),0,The Divided Trail: A Native American Odyssey ,"Jerry Aronson, Producer"
5667,1978,51,Documentary (Short Subject),0,An Encounter with Faces ,"K.K. Kapil, Producer"
5668,1978,51,Documentary (Short Subject),1,The Flight of the Gossamer Condor ,"Jacqueline Phillips Shedd and Ben Shedd, Producers"
5669,1978,51,Documentary (Short Subject),0,Goodnight Miss Ann ,"August Cinquegrana, Producer"
5670,1978,51,Documentary (Short Subject),0,Squires of San Quentin ,"J. Gary Mitchell, Producer"
5671,1978,51,Film Editing,0,The Boys from Brazil ,Robert E. Swink
5672,1978,51,Film Editing,0,Coming Home ,Don Zimmerman
5673,1978,51,Film Editing,1,The Deer Hunter ,Peter Zinner
5674,1978,51,Film Editing,0,Midnight Express ,Gerry Hambling
5675,1978,51,Film Editing,0,Superman ,Stuart Baird
5676,1978,51,Foreign Language Film,1,Get Out Your Handkerchiefs ,France
5677,1978,51,Foreign Language Film,0,The Glass Cell ,German Federal Republic
5678,1978,51,Foreign Language Film,0,Hungarians ,Hungary
5679,1978,51,Foreign Language Film,0,Viva Italia! ,Italy
5680,1978,51,Foreign Language Film,0,White Bim Black Ear ,Union of Soviet Socialist Republics
5681,1978,51,Music (Adaptation Score),1,The Buddy Holly Story ,Joe Renzetti
5682,1978,51,Music (Adaptation Score),0,Pretty Baby ,Jerry Wexler
5683,1978,51,Music (Adaptation Score),0,The Wiz ,Quincy Jones
5684,1978,51,Music (Original Score),0,The Boys from Brazil ,Jerry Goldsmith
5685,1978,51,Music (Original Score),0,Days of Heaven ,Ennio Morricone
5686,1978,51,Music (Original Score),0,Heaven Can Wait ,Dave Grusin
5687,1978,51,Music (Original Score),1,Midnight Express ,Giorgio Moroder
5688,1978,51,Music (Original Score),0,Superman ,John Williams
5689,1978,51,Music (Original Song),0,"""Hopelessly Devoted To You"" from Grease",Music and Lyrics by John Farrar
5690,1978,51,Music (Original Song),1,"""Last Dance"" from Thank God It's Friday",Music and Lyrics by Paul Jabara
5691,1978,51,Music (Original Song),0,"""The Last Time I Felt Like This"" from Same Time, Next Year",Music by Marvin Hamlisch; Lyrics by Alan Bergman and Marilyn Bergman
5692,1978,51,Music (Original Song),0,"""Ready To Take A Chance Again"" from Foul Play",Music by Charles Fox; Lyrics by Norman Gimbel
5693,1978,51,Music (Original Song),0,"""When You're Loved"" from The Magic of Lassie",Music and Lyrics by Richard M. Sherman and Robert B. Sherman
5694,1978,51,Best Picture,0,"Jerome Hellman, Producer",Coming Home 
5695,1978,51,Best Picture,1,"Barry Spikings, Michael Deeley, Michael Cimino and John Peverall, Producers",The Deer Hunter 
5696,1978,51,Best Picture,0,"Warren Beatty, Producer",Heaven Can Wait 
5697,1978,51,Best Picture,0,"Alan Marshall and David Puttnam, Producers",Midnight Express 
5698,1978,51,Best Picture,0,"Paul Mazursky and Tony Ray, Producers",An Unmarried Woman 
5699,1978,51,Short Film (Animated),0,Oh My Darling ,"Nico Crama, Producer"
5700,1978,51,Short Film (Animated),0,Rip Van Winkle ,"Will Vinton, Producer"
5701,1978,51,Short Film (Animated),1,Special Delivery ,"Eunice Macaulay and John Weldon, Producers"
5702,1978,51,Short Film (Live Action),0,A Different Approach ,"Jim Belcher and Fern Field, Producers"
5703,1978,51,Short Film (Live Action),0,Mandy's Grandmother ,"Andrew Sugerman, Producer"
5704,1978,51,Short Film (Live Action),0,Strange Fruit ,"Seth Pinsker, Producer"
5705,1978,51,Short Film (Live Action),1,Teenage Father ,"Taylor Hackford, Producer"
5706,1978,51,Sound,0,The Buddy Holly Story ,"Tex Rudloff, Joel Fein, Curly Thirlwell, Willie Burton"
5707,1978,51,Sound,0,Days of Heaven ,"John K. Wilkinson, Robert W. Glass, Jr., John T. Reitz, Barry Thomas"
5708,1978,51,Sound,1,The Deer Hunter ,"Richard Portman, William McCaughey, Aaron Rochin, Darin Knight"
5709,1978,51,Sound,0,Hooper ,"Robert Knudson, Robert J. Glass, Don MacDougall, Jack Solomon"
5710,1978,51,Sound,0,Superman ,"Gordon K. McCallum, Graham Hartstone, Nicolas Le Messurier, Roy Charman"
5711,1978,51,Writing (Adapted Screenplay),0,Walter Newman,Bloodbrothers 
5712,1978,51,Writing (Adapted Screenplay),0,Neil Simon,California Suite 
5713,1978,51,Writing (Adapted Screenplay),0,"Elaine May, Warren Beatty",Heaven Can Wait 
5714,1978,51,Writing (Adapted Screenplay),1,Oliver Stone,Midnight Express 
5715,1978,51,Writing (Adapted Screenplay),0,Bernard Slade,"Same Time, Next Year "
5716,1978,51,Writing (Original Screenplay),0,Ingmar Bergman,Autumn Sonata 
5717,1978,51,Writing (Original Screenplay),1,"Story by Nancy Dowd; Screenplay by Waldo Salt, Robert C. Jones",Coming Home 
5718,1978,51,Writing (Original Screenplay),0,"Story by Michael Cimino, Deric Washburn, Louis Garfinkle, Quinn K. Redeker; Screenplay by Deric Washburn",The Deer Hunter 
5719,1978,51,Writing (Original Screenplay),0,Woody Allen,Interiors 
5720,1978,51,Writing (Original Screenplay),0,Paul Mazursky,An Unmarried Woman 
5721,1978,51,Special Achievement Award (Visual Effects),1,Superman ,"Les Bowie, Colin Chilvers, Denys Coop, Roy Field, Derek Meddings, Zoran Perisic"
5722,1978,51,Jean Hersholt Humanitarian Award,1,Leo Jaffe,
5723,1978,51,Honorary Award,1,Walter Lantz,
5724,1978,51,Honorary Award,1,The Museum of Modern Art Department of Film,
5725,1978,51,Honorary Award,1,Laurence Olivier,
5726,1978,51,Honorary Award,1,King Vidor,
5727,1978,51,Medal of Commendation,1,Linwood G. Dunn,
5728,1978,51,Medal of Commendation,1,Loren L. Ryder,
5729,1978,51,Medal of Commendation,1,Waldon O. Watson,
5730,1979,52,Actor in a Leading Role,1,Dustin Hoffman,Kramer vs. Kramer
5731,1979,52,Actor in a Leading Role,0,Jack Lemmon,The China Syndrome
5732,1979,52,Actor in a Leading Role,0,Al Pacino,...And Justice for All
5733,1979,52,Actor in a Leading Role,0,Roy Scheider,All That Jazz
5734,1979,52,Actor in a Leading Role,0,Peter Sellers,Being There
5735,1979,52,Actor in a Supporting Role,1,Melvyn Douglas,Being There
5736,1979,52,Actor in a Supporting Role,0,Robert Duvall,Apocalypse Now
5737,1979,52,Actor in a Supporting Role,0,Frederic Forrest,The Rose
5738,1979,52,Actor in a Supporting Role,0,Justin Henry,Kramer vs. Kramer
5739,1979,52,Actor in a Supporting Role,0,Mickey Rooney,The Black Stallion
5740,1979,52,Actress in a Leading Role,0,Jill Clayburgh,Starting Over
5741,1979,52,Actress in a Leading Role,1,Sally Field,Norma Rae
5742,1979,52,Actress in a Leading Role,0,Jane Fonda,The China Syndrome
5743,1979,52,Actress in a Leading Role,0,Marsha Mason,Chapter Two
5744,1979,52,Actress in a Leading Role,0,Bette Midler,The Rose
5745,1979,52,Actress in a Supporting Role,0,Jane Alexander,Kramer vs. Kramer
5746,1979,52,Actress in a Supporting Role,0,Barbara Barrie,Breaking Away
5747,1979,52,Actress in a Supporting Role,0,Candice Bergen,Starting Over
5748,1979,52,Actress in a Supporting Role,0,Mariel Hemingway,Manhattan
5749,1979,52,Actress in a Supporting Role,1,Meryl Streep,Kramer vs. Kramer
5750,1979,52,Art Direction,0,Alien ,"Art Direction: Michael Seymour, Les Dilley, Roger Christian; Set Decoration: Ian Whittaker"
5751,1979,52,Art Direction,1,All That Jazz ,"Art Direction: Philip Rosenberg, Tony Walton; Set Decoration: Edward Stewart, Gary Brink"
5752,1979,52,Art Direction,0,Apocalypse Now ,"Art Direction: Dean Tavoularis, Angelo Graham; Set Decoration: George R. Nelson"
5753,1979,52,Art Direction,0,The China Syndrome ,Art Direction: George Jenkins; Set Decoration: Arthur Jeph Parker
5754,1979,52,Art Direction,0,Star Trek - The Motion Picture ,"Art Direction: Harold Michelson, Joe Jennings, Leon Harris, John Vallone; Set Decoration: Linda DeScenna"
5755,1979,52,Cinematography,0,All That Jazz ,Giuseppe Rotunno
5756,1979,52,Cinematography,1,Apocalypse Now ,Vittorio Storaro
5757,1979,52,Cinematography,0,The Black Hole ,Frank Phillips
5758,1979,52,Cinematography,0,Kramer vs. Kramer ,Nestor Almendros
5759,1979,52,Cinematography,0,1941,William A. Fraker
5760,1979,52,Costume Design,0,Agatha ,Shirley Russell
5761,1979,52,Costume Design,1,All That Jazz ,Albert Wolsky
5762,1979,52,Costume Design,0,Butch and Sundance: The Early Days ,William Ware Theiss
5763,1979,52,Costume Design,0,The Europeans ,Judy Moorcroft
5764,1979,52,Costume Design,0,La Cage aux Folles ,"Piero Tosi, Ambra Danon"
5765,1979,52,Director,0,Bob Fosse,All That Jazz 
5766,1979,52,Director,0,Francis Coppola,Apocalypse Now 
5767,1979,52,Director,0,Peter Yates,Breaking Away 
5768,1979,52,Director,1,Robert Benton,Kramer vs. Kramer 
5769,1979,52,Director,0,Edouard Molinaro,La Cage aux Folles 
5770,1979,52,Documentary (Feature),1,Best Boy ,"Ira Wohl, Producer"
5771,1979,52,Documentary (Feature),0,Generation on the Wind ,"David A. Vassar, Producer"
5772,1979,52,Documentary (Feature),0,Going the Distance ,"Paul Cowan and Jacques Bobet, Producers"
5773,1979,52,Documentary (Feature),0,The Killing Ground ,"Steve Singer and Tom Priestley, Producers"
5774,1979,52,Documentary (Feature),0,The War at Home ,"Glenn Silber and Barry Alexander Brown, Producers"
5775,1979,52,Documentary (Short Subject),0,Dae ,"Risto Teofilovski, Producer"
5776,1979,52,Documentary (Short Subject),0,Koryo Celadon ,"Donald A. Connolly and James R. Messenger, Producers"
5777,1979,52,Documentary (Short Subject),0,Nails ,"Phillip Borsos, Producer"
5778,1979,52,Documentary (Short Subject),1,Paul Robeson: Tribute to an Artist ,"Saul J. Turell, Producer"
5779,1979,52,Documentary (Short Subject),0,Remember Me ,"Dick Young, Producer"
5780,1979,52,Film Editing,1,All That Jazz ,Alan Heim
5781,1979,52,Film Editing,0,Apocalypse Now ,"Richard Marks, Walter Murch, Gerald B. Greenberg, Lisa Fruchtman"
5782,1979,52,Film Editing,0,The Black Stallion ,Robert Dalva
5783,1979,52,Film Editing,0,Kramer vs. Kramer ,Jerry Greenberg
5784,1979,52,Film Editing,0,The Rose ,"Robert L. Wolfe, C. Timothy O'Meara"
5785,1979,52,Foreign Language Film,0,The Maids of Wilko ,Poland
5786,1979,52,Foreign Language Film,0,Mama Turns a Hundred ,Spain
5787,1979,52,Foreign Language Film,0,A Simple Story ,France
5788,1979,52,Foreign Language Film,1,The Tin Drum ,Federal Republic of Germany
5789,1979,52,Foreign Language Film,0,To Forget Venice ,Italy
5790,1979,52,Music (Original Score),0,The Amityville Horror ,Lalo Schifrin
5791,1979,52,Music (Original Score),0,The Champ ,Dave Grusin
5792,1979,52,Music (Original Score),1,A Little Romance ,Georges Delerue
5793,1979,52,Music (Original Score),0,Star Trek - The Motion Picture ,Jerry Goldsmith
5794,1979,52,Music (Original Score),0,10,Henry Mancini
5795,1979,52,Music (Original Song Score and Its Adaptation -Or- Adaptation Score),1,All That Jazz ,Adaptation Score by Ralph Burns
5796,1979,52,Music (Original Song Score and Its Adaptation -Or- Adaptation Score),0,Breaking Away ,Adaptation Score by Patrick Williams
5797,1979,52,Music (Original Song Score and Its Adaptation -Or- Adaptation Score),0,The Muppet Movie ,Song Score by Paul Williams and Kenny Ascher; Adaptation Score by Paul Williams
5798,1979,52,Music (Original Song),0,"""I'll Never Say 'Goodbye'"" from The Promise",Music by David Shire; Lyric by Alan Bergman and Marilyn Bergman
5799,1979,52,Music (Original Song),1,"""It Goes Like It Goes"" from Norma Rae",Music by David Shire; Lyric by Norman Gimbel
5800,1979,52,Music (Original Song),0,"""It's Easy To Say"" from 10",Music by Henry Mancini; Lyric by Robert Wells
5801,1979,52,Music (Original Song),0,"""The Rainbow Connection"" from The Muppet Movie",Music and Lyric by Paul Williams and Kenny Ascher
5802,1979,52,Music (Original Song),0,"""Through The Eyes Of Love"" from Ice Castles",Music by Marvin Hamlisch; Lyric by Carole Bayer Sager
5803,1979,52,Best Picture,0,"Robert Alan Aurthur, Producer",All That Jazz 
5804,1979,52,Best Picture,0,"Francis Coppola, Producer; Fred Roos, Gray Frederickson and Tom Sternberg, Co-Producers",Apocalypse Now 
5805,1979,52,Best Picture,0,"Peter Yates, Producer",Breaking Away 
